stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction,stop_timezone,vehicle_type,platform_code
created_stop_1027,Stop 1027,31.941608,35.849056,,شارع الملك عبدالله بن الحسين الثاني,,,0,,,,,,
created_stop_1028,Stop 1028,31.939442,35.849318,,شارع الملك عبدالله بن الحسين الثاني,,,0,,,,,,
created_stop_1029,Stop 1029,31.937716,35.850418,,شارع الملك عبدالله بن الحسين الثاني,,,0,,,,,,
created_stop_1030,Stop 1030,31.936451,35.851895,,شارع حماد بن زيد,,,0,,,,,,
created_stop_1031,Stop 1031,31.935205,35.853384,,شارع الملك عبدالله بن الحسين الثاني,,,0,,,,,,
created_stop_1032,Stop 1032,31.884705,35.84217,,,,,0,,,,,,
created_stop_1033,Stop 1033,31.883123,35.840948,,,,,0,,,,,,
created_stop_1034,Stop 1034,31.882104,35.839349,,,,,0,,,,,,
created_stop_1035,Stop 1035,31.881456,35.837646,,شارع عبد النبي النهار,,,0,,,,,,
created_stop_1036,Stop 1036,31.881226,35.835856,,شارع عبد النبي النهار,,,0,,,,,,
created_stop_1037,Stop 1037,31.880989,35.834066,,شارع عبد النبي النهار,,,0,,,,,,
created_stop_1038,Stop 1038,31.880587,35.832306,,شارع عبد النبي النهار,,,0,,,,,,
created_stop_1039,Stop 1039,31.878149,35.831269,,دوار ناعور,,,0,,,,,,
created_stop_1040,Stop 1040,31.876789,35.830689,,دوار ناعور,,,0,,,,,,
created_stop_1041,Stop 1041,31.875039,35.829601,,مركز أمن ناعور,,,0,,,,,,
created_stop_1042,Stop 1042,31.873511,35.828297,,مركز أمن ناعور,,,0,,,,,,
created_stop_1043,Stop 1043,31.871577,35.827431,,مركز أمن ناعور,,,0,,,,,,
created_stop_1044,Stop 1044,31.870406,35.825914,,مركز أمن ناعور,,,0,,,,,,
created_stop_1045,Stop 1045,31.869623,35.824248,,منطقة ناعور,,,0,,,,,,
created_stop_1046,Stop 1046,31.869991,35.822507,,منطقة ناعور,,,0,,,,,,
created_stop_1047,Stop 1047,31.870563,35.820785,,منطقة ناعور,,,0,,,,,,
created_stop_1048,Stop 1048,31.934529,35.856062,,شارع الملك عبدالله بن الحسين الثاني,,,0,,,,,,
created_stop_1049,Stop 1049,31.946391,35.850335,,شارع الملك عبدالله بن الحسين الثاني,,,0,,,,,,
created_stop_1050,Stop 1050,31.894894,35.839183,,شارع الأمير عاصم بن نايف,,,0,,,,,,
created_stop_1051,Stop 1051,31.896677,35.840255,,شارع الأمير عاصم بن نايف,,,0,,,,,,
created_stop_1052,Stop 1052,31.898216,35.841552,,شارع داود حمدان الرموني,,,0,,,,,,
created_stop_1053,Stop 1053,31.900107,35.843506,,Aisha's High School for Girls,,,0,,,,,,
created_stop_1054,Stop 1054,31.901095,35.844515,,Mawal,,,0,,,,,,
created_stop_1055,Stop 1055,31.902531,35.84591,,شارع الأمير عاصم بن نايف,,,0,,,,,,
created_stop_1056,Stop 1056,31.902779,35.847453,,,,,0,,,,,,
created_stop_1057,Stop 1057,31.902893,35.848813,,,,,0,,,,,,
created_stop_1058,Stop 1058,31.90248,35.851011,,,,,0,,,,,,
created_stop_1059,Stop 1059,31.913607,35.857829,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1060,Stop 1060,31.965386,35.901261,,شارع الملكة نور,,,0,,,,,,
created_stop_1061,Stop 1061,31.970211,35.908871,,شارع الملك الحسين,,,0,,,,,,
created_stop_1062,Stop 1062,31.967881,35.908967,,شارع الملك الحسين,,,0,,,,,,
created_stop_1063,Stop 1063,31.967074,35.909723,,Al Fursan Bookstore,,,0,,,,,,
created_stop_1064,Stop 1064,31.965737,35.912045,,شارع عقربة,,,0,,,,,,
created_stop_1065,Stop 1065,31.961064,35.957749,,جسر المربط,,,0,,,,,,
created_stop_1066,Stop 1066,32.02566,35.855807,,شارع ياجوز,,,0,,,,,,
created_stop_1067,Stop 1067,32.026855,35.85768,,Monarch Hotel,,,0,,,,,,
created_stop_1068,Stop 1068,32.027708,35.85899,,,,,0,,,,,,
created_stop_1069,Stop 1069,32.028304,35.860723,,أديداس,,,0,,,,,,
created_stop_1070,Stop 1070,32.028622,35.862496,,شارع ياجوز,,,0,,,,,,
created_stop_1071,Stop 1071,32.02873,35.864267,,الطازج,,,0,,,,,,
created_stop_1072,Stop 1072,32.028676,35.866067,,,,,0,,,,,,
created_stop_1073,Stop 1073,32.028625,35.867866,,شارع ياجوز,,,0,,,,,,
created_stop_1074,Stop 1074,32.028917,35.869644,,JoPetrol,,,0,,,,,,
created_stop_1075,Stop 1075,32.029341,35.871406,,شارع ياجوز,,,0,,,,,,
created_stop_1076,Stop 1076,32.0296,35.872385,,شارع غرفة الكندي,,,0,,,,,,
created_stop_1077,Stop 1077,32.03045,35.874878,,شارع ياجوز,,,0,,,,,,
created_stop_1078,Stop 1078,32.030951,35.876631,,شارع ياجوز,,,0,,,,,,
created_stop_1079,Stop 1079,32.031481,35.877662,,شارع أحمد الطراونة,,,0,,,,,,
created_stop_1080,Stop 1080,32.031681,35.880176,,Ministry of Higher Education,,,0,,,,,,
created_stop_1081,Stop 1081,32.031681,35.881975,,شارع ياجوز,,,0,,,,,,
created_stop_1082,Stop 1082,32.031444,35.883764,,,,,0,,,,,,
created_stop_1083,Stop 1083,32.030987,35.885523,,شارع ياجوز,,,0,,,,,,
created_stop_1084,Stop 1084,32.030254,35.887222,,شارع خالد محمد الردايدة,,,0,,,,,,
created_stop_1085,Stop 1085,32.029427,35.888892,,شارع ياجوز,,,0,,,,,,
created_stop_1086,Stop 1086,32.028838,35.890624,,شارع مكازي أخو ارشيدة,,,0,,,,,,
created_stop_1087,Stop 1087,32.028551,35.892408,,شارع ياجوز,,,0,,,,,,
created_stop_1088,Stop 1088,32.028288,35.894196,,شارع ياجوز,,,0,,,,,,
created_stop_1089,Stop 1089,32.02805,35.895985,,لواء الجامعة,,,0,,,,,,
created_stop_1090,Stop 1090,32.027837,35.897777,,لواء الجامعة,,,0,,,,,,
created_stop_1091,Stop 1091,32.027647,35.89957,,لواء الجامعة,,,0,,,,,,
created_stop_1092,Stop 1092,32.027446,35.901362,,شارع ياجوز,,,0,,,,,,
created_stop_1093,Stop 1093,32.027233,35.903154,,شارع ياجوز,,,0,,,,,,
created_stop_1094,Stop 1094,32.027369,35.904948,,شارع ياجوز,,,0,,,,,,
created_stop_1095,Stop 1095,32.027604,35.906737,,شارع ياجوز,,,0,,,,,,
created_stop_1096,Stop 1096,32.027291,35.9085,,شارع الادباء,,,0,,,,,,
created_stop_1097,Stop 1097,32.026892,35.910938,,شارع الادباء,,,0,,,,,,
created_stop_1098,Stop 1098,32.026792,35.912047,,شارع الادباء,,,0,,,,,,
created_stop_1099,Stop 1099,32.02689,35.913845,,شارع عايد موسى السويلميين,,,0,,,,,,
created_stop_1100,Stop 1100,32.026988,35.915643,,شارع عايد موسى السويلميين,,,0,,,,,,
created_stop_1101,Stop 1101,32.027339,35.917178,,شارع عايد موسى السويلميين,,,0,,,,,,
created_stop_1102,Stop 1102,32.028334,35.91729,,شارع عايد موسى السويلميين,,,0,,,,,,
created_stop_1103,Stop 1103,32.029843,35.915968,,ياجوز,,,0,,,,,,
created_stop_1104,Stop 1104,32.0313,35.914624,,ياجوز,,,0,,,,,,
created_stop_1105,Stop 1105,32.032158,35.912963,,شارع شفا بدران,,,0,,,,,,
created_stop_1106,Stop 1106,32.033039,35.911311,,شارع شفا بدران,,,0,,,,,,
created_stop_1107,Stop 1107,32.034298,35.909849,,شارع شفا بدران,,,0,,,,,,
created_stop_1108,Stop 1108,32.036097,35.908917,,شارع شفا بدران,,,0,,,,,,
created_stop_1109,Stop 1109,32.038252,35.908478,,منطقة شفا بدران,,,0,,,,,,
created_stop_1110,Stop 1110,32.040412,35.908286,,شارع العرب,,,0,,,,,,
created_stop_1111,Stop 1111,32.042608,35.908531,,شارع عبد القادر العدوان,,,0,,,,,,
created_stop_1112,Stop 1112,32.044803,35.908712,,شارع محمود الكايد,,,0,,,,,,
created_stop_1113,Stop 1113,32.046816,35.909469,,شارع شفا بدران,,,0,,,,,,
created_stop_1114,Stop 1114,32.048791,35.910294,,شارع شفا بدران,,,0,,,,,,
created_stop_1115,Stop 1115,32.050748,35.911142,,شارع عبدالله بن أنيس,,,0,,,,,,
created_stop_1116,Stop 1116,32.052907,35.911488,,شارع عبدالله بن أنيس,,,0,,,,,,
created_stop_1117,Stop 1117,32.055045,35.911943,,شارع عبدالله بن عون,,,0,,,,,,
created_stop_1118,Stop 1118,32.057194,35.912398,,شارع شفا بدران,,,0,,,,,,
created_stop_1119,Stop 1119,32.059223,35.913115,,شارع شفا بدران,,,0,,,,,,
created_stop_1120,Stop 1120,32.061156,35.914003,,شارع محمود بني راضي,,,0,,,,,,
created_stop_1121,Stop 1121,32.06264,35.915321,,شارع محمود بني راضي,,,0,,,,,,
created_stop_1122,Stop 1122,32.06383,35.916841,,شارع عبد مهاوش أبو قلة,,,0,,,,,,
created_stop_1123,Stop 1123,32.065245,35.918222,,شارع عبد مهاوش أبو قلة,,,0,,,,,,
created_stop_1124,Stop 1124,32.066937,35.919388,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1125,Stop 1125,32.068675,35.920499,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1126,Stop 1126,32.070828,35.920857,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1127,Stop 1127,32.07299,35.921192,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1128,Stop 1128,32.075044,35.921878,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1129,Stop 1129,32.077083,35.922594,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1130,Stop 1130,32.078795,35.923709,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1131,Stop 1131,32.07972,35.925344,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1132,Stop 1132,32.080684,35.926953,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1133,Stop 1133,32.082083,35.928351,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1134,Stop 1134,32.083794,35.92948,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1135,Stop 1135,32.085885,35.930055,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1136,Stop 1136,32.087908,35.93068,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1137,Stop 1137,32.089108,35.932173,,ماجدة,,,0,,,,,,
created_stop_1138,Stop 1138,32.090011,35.933817,,ماجدة,,,0,,,,,,
created_stop_1139,Stop 1139,32.090889,35.935471,,دوار السيف والدلة,,,0,,,,,,
created_stop_1140,Stop 1140,32.091993,35.937016,,دوار السيف والدلة,,,0,,,,,,
created_stop_1141,Stop 1141,32.092736,35.938701,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1142,Stop 1142,32.092875,35.940492,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1143,Stop 1143,32.092493,35.942254,,المناصير للمحروقات,,,0,,,,,,
created_stop_1144,Stop 1144,32.091966,35.943976,,المناصير للمحروقات,,,0,,,,,,
created_stop_1145,Stop 1145,32.09224,35.945761,,المناصير للمحروقات,,,0,,,,,,
created_stop_1146,Stop 1146,32.092122,35.947557,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1147,Stop 1147,32.09208,35.949347,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1148,Stop 1148,32.092641,35.951072,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1149,Stop 1149,32.093346,35.95277,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1150,Stop 1150,32.094118,35.954437,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1151,Stop 1151,32.095561,35.955803,,طريق بيرين - شفا بدران,,,0,,,,,,
created_stop_1152,Stop 1152,32.09651,35.956825,,طريق بيرين,,,0,,,,,,
created_stop_1153,Stop 1153,32.094814,35.957973,,طريق بيرين,,,0,,,,,,
created_stop_1154,Stop 1154,32.093698,35.959337,,طريق بيرين,,,0,,,,,,
created_stop_1155,Stop 1155,32.093958,35.961124,,طريق بيرين,,,0,,,,,,
created_stop_1156,Stop 1156,32.092903,35.961759,,طريق بيرين,,,0,,,,,,
created_stop_1157,Stop 1157,32.091313,35.960789,,طريق بيرين,,,0,,,,,,
created_stop_1158,Stop 1158,32.091899,35.962282,,طريق بيرين,,,0,,,,,,
created_stop_1159,Stop 1159,32.092631,35.963978,,طريق بيرين,,,0,,,,,,
created_stop_1160,Stop 1160,32.092581,35.965767,,طريق بيرين,,,0,,,,,,
created_stop_1161,Stop 1161,32.092535,35.967561,,طريق بيرين,,,0,,,,,,
created_stop_1162,Stop 1162,32.092566,35.969348,,طريق بيرين,,,0,,,,,,
created_stop_1163,Stop 1163,32.092177,35.971119,,طريق بيرين,,,0,,,,,,
created_stop_1164,Stop 1164,32.092343,35.972911,,طريق بيرين,,,0,,,,,,
created_stop_1165,Stop 1165,32.092547,35.974703,,طريق بيرين,,,0,,,,,,
created_stop_1166,Stop 1166,32.092373,35.976484,,طريق بيرين,,,0,,,,,,
created_stop_1167,Stop 1167,32.091687,35.978195,,طريق بيرين,,,0,,,,,,
created_stop_1168,Stop 1168,32.09119,35.979949,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1169,Stop 1169,32.090776,35.981717,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1170,Stop 1170,32.090549,35.983507,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1171,Stop 1171,32.089959,35.985218,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1172,Stop 1172,32.088951,35.986782,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1173,Stop 1173,32.088719,35.988562,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1174,Stop 1174,32.088907,35.990356,,الرياض,,,0,,,,,,
created_stop_1175,Stop 1175,32.088738,35.992134,,الرياض,,,0,,,,,,
created_stop_1176,Stop 1176,32.088262,35.993889,,الرياض,,,0,,,,,,
created_stop_1177,Stop 1177,32.088207,35.995682,,الرياض,,,0,,,,,,
created_stop_1178,Stop 1178,32.087837,35.997453,,عرقوب أبو الفطائس,,,0,,,,,,
created_stop_1179,Stop 1179,32.087258,35.99919,,عرقوب أبو الفطائس,,,0,,,,,,
created_stop_1180,Stop 1180,32.086333,36.000826,,عرقوب أبو الفطائس,,,0,,,,,,
created_stop_1181,Stop 1181,32.085368,36.002447,,طريق بيرين,,,0,,,,,,
created_stop_1182,Stop 1182,32.084417,36.004074,,طريق بيرين,,,0,,,,,,
created_stop_1183,Stop 1183,32.083849,36.005807,,طريق بيرين,,,0,,,,,,
created_stop_1184,Stop 1184,32.083406,36.007571,,طريق بيرين,,,0,,,,,,
created_stop_1185,Stop 1185,32.083432,36.009346,,طريق بيرين,,,0,,,,,,
created_stop_1186,Stop 1186,32.084506,36.010891,,طريق بيرين,,,0,,,,,,
created_stop_1187,Stop 1187,32.085806,36.012341,,وادي مرحب,,,0,,,,,,
created_stop_1188,Stop 1188,32.086477,36.014057,,وادي مرحب,,,0,,,,,,
created_stop_1189,Stop 1189,32.086772,36.015833,,وادي مرحب,,,0,,,,,,
created_stop_1190,Stop 1190,32.086385,36.017601,,وادي مرحب,,,0,,,,,,
created_stop_1191,Stop 1191,32.085697,36.019308,,وادي مرحب,,,0,,,,,,
created_stop_1192,Stop 1192,32.084479,36.020803,,وادي مرحب,,,0,,,,,,
created_stop_1193,Stop 1193,32.08258,36.021696,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1194,Stop 1194,32.080763,36.022697,,تحويلة بيرين - عمان,,,0,,,,,,
created_stop_1195,Stop 1195,32.079313,36.024045,,طريق بيرين,,,0,,,,,,
created_stop_1196,Stop 1196,32.078392,36.025679,,طريق بيرين,,,0,,,,,,
created_stop_1197,Stop 1197,32.078202,36.02746,,طريق بيرين,,,0,,,,,,
created_stop_1198,Stop 1198,32.078312,36.029258,,طريق بيرين,,,0,,,,,,
created_stop_1199,Stop 1199,32.077796,36.030973,,طريق بيرين,,,0,,,,,,
created_stop_1200,Stop 1200,32.076659,36.032521,,طريق بيرين,,,0,,,,,,
created_stop_1201,Stop 1201,32.075499,36.034057,,طريق بيرين,,,0,,,,,,
created_stop_1202,Stop 1202,32.07446,36.03564,,طريق بيرين,,,0,,,,,,
created_stop_1203,Stop 1203,32.073878,36.037378,,طريق بيرين,,,0,,,,,,
created_stop_1204,Stop 1204,32.072833,36.038933,,طريق بيرين,,,0,,,,,,
created_stop_1205,Stop 1205,32.070887,36.039726,,طريق بيرين,,,0,,,,,,
created_stop_1206,Stop 1206,32.068708,36.039976,,طريق بيرين,,,0,,,,,,
created_stop_1207,Stop 1207,32.066814,36.040732,,طريق بيرين,,,0,,,,,,
created_stop_1208,Stop 1208,32.065924,36.042346,,الاميرة هيا,,,0,,,,,,
created_stop_1209,Stop 1209,32.065587,36.044122,,وادي المدق,,,0,,,,,,
created_stop_1210,Stop 1210,32.065472,36.045919,,وادي المدق,,,0,,,,,,
created_stop_1211,Stop 1211,32.065361,36.047717,,وادي المدق,,,0,,,,,,
created_stop_1212,Stop 1212,32.065283,36.049516,,طريق بيرين,,,0,,,,,,
created_stop_1213,Stop 1213,32.065147,36.051311,,طريق بيرين,,,0,,,,,,
created_stop_1214,Stop 1214,32.065024,36.053105,,طريق بيرين,,,0,,,,,,
created_stop_1215,Stop 1215,32.064838,36.054891,,طريق بيرين,,,0,,,,,,
created_stop_1216,Stop 1216,32.064592,36.056677,,Total,,,0,,,,,,
created_stop_1217,Stop 1217,32.065325,36.05835,,Total,,,0,,,,,,
created_stop_1218,Stop 1218,32.066092,36.060028,,Total,,,0,,,,,,
created_stop_1219,Stop 1219,32.066251,36.061823,,طريق بيرين,,,0,,,,,,
created_stop_1220,Stop 1220,32.066317,36.063622,,طريق بيرين,,,0,,,,,,
created_stop_1221,Stop 1221,32.06659,36.065407,,دوار خميس,,,0,,,,,,
created_stop_1222,Stop 1222,32.066502,36.067159,,الإيثار,,,0,,,,,,
created_stop_1223,Stop 1223,32.066058,36.068883,,الزواهرة,,,0,,,,,,
created_stop_1224,Stop 1224,32.065739,36.070535,,الزواهرة,,,0,,,,,,
created_stop_1225,Stop 1225,32.064255,36.07187,,شارع بهاء الدين عبد الله,,,0,,,,,,
created_stop_1226,Stop 1226,32.062798,36.073227,,كازية الخلايلة,,,0,,,,,,
created_stop_1227,Stop 1227,32.061294,36.074543,,شارع بهاء الدين عبد الله,,,0,,,,,,
created_stop_1228,Stop 1228,32.05996,36.075978,,شارع بهاء الدين عبد الله,,,0,,,,,,
created_stop_1229,Stop 1229,32.058942,36.077579,,شارع بهاء الدين عبد الله,,,0,,,,,,
created_stop_1230,Stop 1230,32.057575,36.078999,,مخابز تشرين,,,0,,,,,,
created_stop_1231,Stop 1231,32.056267,36.080456,,شارع بهاء الدين عبد الله,,,0,,,,,,
created_stop_1232,Stop 1232,32.056094,36.081986,,شارع بهاء الدين عبد الله,,,0,,,,,,
created_stop_1233,Stop 1233,32.054968,36.083538,,شارع بهاء الدين عبد الله,,,0,,,,,,
created_stop_1234,Stop 1234,32.055287,36.084847,,شارع الشهيد وصفي التل,,,0,,,,,,
created_stop_1235,Stop 1235,32.054443,36.086023,,شارع الشهيد وصفي التل,,,0,,,,,,
created_stop_1236,Stop 1236,32.052487,36.086778,,شارع الثورة العربية الكبرى,,,0,,,,,,
created_stop_1237,Stop 1237,32.050361,36.086338,,شارع الثورة العربية الكبرى,,,0,,,,,,
created_stop_1238,Stop 1238,32.048192,36.086719,,شارع الثورة العربية الكبرى,,,0,,,,,,
created_stop_1239,Stop 1239,32.046306,36.087647,,Orange,,,0,,,,,,
created_stop_1240,Stop 1240,32.044242,36.088303,,الحطيني,,,0,,,,,,
created_stop_1241,Stop 1241,32.042119,36.088421,,وادي الحجر,,,0,,,,,,
created_stop_1242,Stop 1242,32.039914,36.088353,,شارع الثورة العربية الكبرى,,,0,,,,,,
created_stop_1243,Stop 1243,32.037738,36.088736,,الحطيني,,,0,,,,,,
created_stop_1244,Stop 1244,32.035562,36.089119,,أوتوستراد عمان - الزرقاء,,,0,,,,,,
created_stop_1245,Stop 1245,32.074027,36.099785,,مسجد حمزة بن عبدالمطلب,,,0,,,,,,
created_stop_1246,Stop 1246,32.034267,36.089373,,بيت الكباب,,,0,,,,,,
created_stop_1247,Stop 1247,31.962867,35.959558,,,,,0,,,,,,
